Cod partener,Nr.contract,Adresa partener,Contract start,Stare,Contract end,Cod produs,Tip produs,UM,Valuta,Pret contractat,Pret mediu factura,Cantitate facturat total
37462670,1679,"…. - I, CALEA MARTIRILOR, TIMISOARA",25-Aug-2017,Valid,19.08.2020,SGF_288,Marfa,KG,EUR,31.36,22.15,13
6725024,1391,"…. - I, CALEA MARTIRILOR, TIMISOARA",1-Jun-2016,Valid,30.05.2019,SGF_288,Marfa,KG,EUR,31.36,23.21,105
40037122,1912,"…. -  COFFEE, MIHAI VITEAZU, BRASOV",13-Nov-2018,Valid,09.11.2021,SGF_254,Marfa,KG,EUR,33.87,26,5
37793835,2115,"…. - ANESTI JUD SUCEAVA, DARMANESTI",29-Jun-2020,Valid,28.06.2023,SGF_269_1100,Marfa,KG,EUR,31.36,25,22
37793835,2115.1,"…. - ANESTI JUD SUCEAVA, DARMANESTI",29-Jun-2020,Valid,28.06.2023,SGF_200.002.017,Marfa,KG,EUR,20.16,17.59,18
23057189,1399,"…. -  STEFAN CEL MARE, PIATRA NEAMT",10-Jun-2016,Valid,09.08.2021,SGF_200.002.017,Marfa,KG,EUR,22.4,17.96,128
23057189,1399.1,"…. - TAL, BDUL TRAIAN, PIATRA NEAMT",4-Aug-2016,Valid,09.08.2021,SGF_200.002.017,Marfa,KG,EUR,22.4,18.04,139
23057189,1399.2,"…. - OM, 22 DECEMBRIE, PIATRA NEAMT",4-Aug-2016,Valid,09.08.2021,SGF_200.002.017,Marfa,KG,EUR,22.4,17.61,96
23057189,1399.3,"…. - MGAZ, REPUBLICII, PIATRA NEAMT",4-Aug-2016,Valid,09.08.2021,SGF_200.002.017,Marfa,KG,EUR,22.4,17.78,125
23057189,1399.4,"…. -  4, BDUL DECEBAL, PIATRA NEAMT",4-Aug-2016,Valid,09.08.2021,SGF_200.002.017,Marfa,KG,EUR,22.4,18.21,72
34183328,1133,"…. - EDIU CENTRAL, ARDEALULUI, DEVA",21-May-2015,Valid,31.05.2018,SGF_288,Marfa,KG,EUR,33.87,20,12
35750234,1959,"…. - ISEL,  Comuna Marisel, MARISEL",8-Apr-2019,Valid,09.04.2022,SGF_29L,Marfa,Cut,EUR,20.29,15.5,8
35750234,1959,"…. - ISEL,  Comuna Marisel, MARISEL",8-Apr-2019,Valid,09.04.2022,SGF_29N,Marfa,Cut,EUR,20.29,15.5,2
35750234,1959,"…. - ISEL,  Comuna Marisel, MARISEL",8-Apr-2019,Valid,09.04.2022,SGF_29M,Marfa,Cut,EUR,20.29,15.5,7
1764332,1825,"…. - L - SEDIU CENTRAL, HOREA, AIUD",23-Mar-2018,Valid,31.03.2019,SGF_200.002.017,Marfa,KG,EUR,17.92,15,251
26822072,1334,"…. - , TUDOR VLADIMIRESCU, MOINESTI",7-Apr-2016,Valid,02.03.2025,SGF_269_1100,Marfa,KG,EUR,27.09,21.9,674
21331538,955,"…. - U CENTRAL, DEVEI, VINTU DE JOS",22-May-2014,Valid,01.05.2017,SGF_288,Marfa,KG,EUR,32.61,23.82,139
38575464,2190,"…. -  P-ta 1 DECEMBRIE 1918, RESITA",30-Mar-2021,Valid,29.03.2024,SGF_29P,Marfa,Cut,EUR,54.98,42,3
18403014,1689,"…. - UCRU, CALEA BUCURESTI, CRAIOVA",11-Sep-2017,Valid,19.09.2020,SGF_254,Marfa,KG,EUR,35.12,26,5
31014197,1231,"…. - T, OBSERVATORULUI, CLUJ NAPOCA",5-Oct-2015,Valid,31.12.2099,SGF_29P,Marfa,Cut,EUR,54.98,39.11,85
33775216,2166,"…. - N PRESSO, PRINCIPALA, MARTINIS",17-Dec-2020,Valid,19.12.2023,SGF_2V1_1990,Marfa,KG,EUR,31.36,25.01,6
40581360,2101,"…. - RIM GYM, PIATA UNIRII, RADAUTI",15-Jun-2020,Valid,14.06.2023,SGF_2V1_1990,Marfa,KG,EUR,22.58,18,2
40581360,2101,"…. - RIM GYM, PIATA UNIRII, RADAUTI",15-Jun-2020,Valid,14.06.2023,SGF_269_1100,Marfa,KG,EUR,31.36,27,2
6871879,589,"…. - AIK, SOFIA VICOVEANCA, SUCEAVA",3-Feb-2012,Valid,30.09.2025,SGF_269_1100,Marfa,KG,EUR,28,23.04,"1,456.00"
6871879,589,"…. - AIK, SOFIA VICOVEANCA, SUCEAVA",3-Feb-2012,Valid,30.09.2025,LSM_202033,Obiecte inventar,BUC,EUR,0,96,1
17948960,1522,"…. - EEA SF. CAPISTRANO, ALBA-IULIA",25-Jan-2017,Valid,31.01.2020,SGF_254,Marfa,KG,EUR,36.38,28,7
17948960,1522,"…. - EEA SF. CAPISTRANO, ALBA-IULIA",25-Jan-2017,Valid,31.01.2020,SGF_269_1100,Marfa,KG,EUR,33.87,22.67,117
26446164,285,"…. - EAUA PIPERA TUNARI , VOLUNTARI",11-Mar-2010,Valid,20.03.2014,LSM_207006,"Echipamente tehnologice (masini, utilaje si instalatii de lucru)",BUC,EUR,"3,149.00","2,564.23",1
26446164,285,"…. - EAUA PIPERA TUNARI , VOLUNTARI",11-Mar-2010,Valid,20.03.2014,LSM_207226230,"Echipamente tehnologice (masini, utilaje si instalatii de lucru)",BUC,EUR,417,416.67,1
29713762,966,"…. - LA SPORTURILOR - TERASA, BUZAU",10-Jun-2014,Valid,10.11.2014,SGF_29P,Marfa,Cut,EUR,65.19,46.7,1
35331350,1282,"…. - FE BAR, REGELE FERDINAND, CLUJ",21-Jan-2016,Valid,01.02.2019,SGF_269_1100,Marfa,KG,EUR,33.87,24.53,53
35331350,1282,"…. - FE BAR, REGELE FERDINAND, CLUJ",21-Jan-2016,Valid,01.02.2019,SGF_288,Marfa,KG,EUR,31.36,24,1
35331350,1328,"…. -  REGELE FERDINAND, CLUJ NAPOCA",1-Apr-2016,Valid,01.10.2016,SGF_269_1100,Marfa,KG,EUR,32.61,23.89,105
34426877,1913.1,"…. - I SRL- BARMACIE, OITUZ, BRASOV",20-Nov-2018,Valid,19.11.2021,SGF_2V1_1990,Marfa,KG,EUR,28.85,22.64,25
29846386,1615,"…. -  - CAFE FLORA, CUZA VODA, AIUD",6-Jun-2017,Valid,09.06.2020,SGF_200.002.017,Marfa,KG,EUR,25.76,18.86,35
RO41864608,2050,"…. - RU, Timisoara, SANNICOLAU MARE",21-Nov-2019,Valid,30.11.2022,SGF_254,Marfa,KG,EUR,31.93,26.17,97
32707191,1568,"…. - I, CALEA SEVER BOCU, TIMISOARA",30-Mar-2017,Valid,31.03.2020,SGF_286_7515,Marfa,KG,EUR,28,20.17,12
16368433,260,"…. - R CLUB, STR. PRINCIPALA , TIUR",8-Feb-2010,Valid,10.01.2013,SGF_286_7515,Marfa,KG,EUR,29.12,25,16
6610075,1345,"…. - UMBRAVA ROSIE,, DUMBRAVA ROSIE",19-Apr-2016,Valid,19.04.2019,SGF_29P,Marfa,Cut,EUR,54.98,40.41,36
6610075,1483,"…. - - DEPOZIT IASI, POITIERS, IASI",17-Oct-2016,Valid,19.10.2019,SGF_29P,Marfa,Cut,EUR,54.98,39,1
30427462,1781,"…. - ECU, NICOLAE BALCESCU, GIURGIU",25-Jan-2018,Valid,13.03.2018,SGF_288,Marfa,KG,EUR,32.61,24.02,136
30427462,1818,"…. - ECU, NICOLAE BALCESCU, GIURGIU",14-Mar-2018,Valid,13.03.2021,SGF_288,Marfa,KG,EUR,32.61,24.02,136
30427462,1996,"…. - ECU, NICOLAE BALCESCU, GIURGIU",26-Jun-2019,Valid,31.01.2022,SGF_288,Marfa,KG,EUR,32.61,24.02,136
33010388,1521,"…. - BD ALEXANDRU IOAN CUZA, RESITA",23-Jan-2017,Valid,11.12.2020,SGF_29P,Marfa,Cut,EUR,54.98,40,93
33010388,1521,"…. - BD ALEXANDRU IOAN CUZA, RESITA",23-Jan-2017,Valid,11.12.2020,SGF_358,Marfa,Cut,EUR,16.5,16.5,4
38140141,1944,"…. - GA, TEODOR MIHALI, CLUJ NAPOCA",14-Mar-2019,Valid,19.03.2022,SGF_269_1100,Marfa,KG,EUR,33.87,27,60
15936519,1474,"…. - POZIT BACAU, REPUBLICII, BACAU",4-Oct-2016,Valid,05.01.2023,SGF_29P,Marfa,Cut,EUR,54.98,40.36,30
15936500,2302,"…. - A., BECLEAN, ODORHEIU SECUIESC",31-May-2022,Draft,30.05.2025,BC_ES65ESPRESSA,Marfa,KG,EUR,29.12,26.18,37.5
41508198,2142,"…. -  MIX, ARANY JANOS, TARGU MURES",28-Aug-2020,Valid,31.08.2025,BC_ES65ESPRESSA,Marfa,KG,EUR,27.35,22.16,117
41508198,2142,"…. -  MIX, ARANY JANOS, TARGU MURES",28-Aug-2020,Valid,31.08.2025,MZB_Shadow Blend ,Marfa,KG,EUR,19.77,19.03,69
30395468,1747,"…. - un, BOLYAI FARKAS, TARGU-MURES",23-Nov-2017,Valid,09.11.2021,SGF_288,Marfa,KG,EUR,33.87,18.57,237
30395468,1801,"…. - un, BOLYAI FARKAS, TARGU-MURES",21-Feb-2018,Valid,28.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,21.65,275
30395468,1801,"…. - un, BOLYAI FARKAS, TARGU-MURES",21-Feb-2018,Valid,28.02.2023,MZB_FRUITY BLEND,Marfa,KG,EUR,25.75,23.44,114.25
30395468,1801.1,"…. - . Café, CUZA VODA, TARGU-MURES",21-Feb-2018,Valid,28.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,22.04,180
30898869,940,"…. - DIU CENTRAL, CIMPULUI, SLATINA",15-Apr-2014,Valid,01.10.2014,SGF_29P,Marfa,Cut,EUR,54.98,42.87,26
42165195,2085,"…. - ""CAFFE"", REPUBLICII, COMANESTI",26-Feb-2020,Valid,25.02.2023,SGF_254,Marfa,KG,EUR,28.97,26,20
42165195,2085,"…. - ""CAFFE"", REPUBLICII, COMANESTI",26-Feb-2020,Valid,25.02.2023,SGF_269_1100,Marfa,KG,EUR,28.97,16.98,53
42165195,2085.1,"…. - ""TO GO"", REPUBLICII, COMANESTI",26-Feb-2020,Valid,25.02.2023,SGF_254,Marfa,KG,EUR,29.36,27,8
4115739,1092,"…. - -  SEDIU CENTRAL, -, SANMARTIN",10-Feb-2015,Valid,10.03.2018,SGF_288,Marfa,KG,EUR,32.61,22.66,24
6901589,947,"…. -  GREEN CLUB, STR. 9 MAI, ZALAU",16-May-2014,Valid,20.04.2017,SGF_288,Marfa,KG,EUR,32.61,21.38,220
34748112,1408,"…. - LUNCA OLTULUI, SFÂNTU GHEORGHE",27-Jun-2016,Valid,30.06.2021,SGF_288,Marfa,KG,EUR,33.87,26.85,108
34748112,1409,"…. - LUNCA OLTULUI, SFÂNTU GHEORGHE",27-Jun-2016,Valid,30.06.2021,SGF_269_1100,Marfa,KG,EUR,41.4,31.83,70
35146239,2347,"…. - FE, B-DUL IULIU MANIU, SECTOR1",25-Aug-2022,Draft,31.08.2025,SGF_269_1100,Marfa,KG,EUR,29.12,26,7
35604417,1288,"…. - RL - CASA ANTIK, DEJULUI, CLUJ",9-Feb-2016,Valid,10.02.2019,SGF_29P,Marfa,Cut,EUR,54.98,39.96,8
24345422,881,"…. - A VERA, STR.POROLISSUM , ZALAU",10-Oct-2013,Valid,10.09.2016,SGF_288,Marfa,KG,EUR,32.61,22.89,22
8126790,1519,"…. - ENTRAL, 1 DECEMBRIE1918, CAREI",19-Jan-2017,Valid,19.01.2020,SGF_29P,Marfa,Cut,EUR,54.98,41.36,126
8126790,2087,"…. - ENTRAL, 1 DECEMBRIE1918, CAREI",9-Mar-2020,Valid,09.03.2023,SGF_29P,Marfa,Cut,EUR,54.98,41.36,126
8126790,2087,"…. - ENTRAL, 1 DECEMBRIE1918, CAREI",9-Mar-2020,Valid,09.03.2023,SGF_29L,Marfa,Cut,EUR,20.29,16.45,2
8126790,2087,"…. - ENTRAL, 1 DECEMBRIE1918, CAREI",9-Mar-2020,Valid,09.03.2023,SGF_29N,Marfa,Cut,EUR,20.29,16.45,2
8126790,2087,"…. - ENTRAL, 1 DECEMBRIE1918, CAREI",9-Mar-2020,Valid,09.03.2023,SGF_29M,Marfa,Cut,EUR,20.29,14.6,4
33581031,2045,"…. - STAR, NICOLAE BALCESCU, BRASOV",5-Nov-2019,Valid,09.11.2022,SGF_2V1_1990,Marfa,KG,EUR,35.12,20.86,7
31596753,1305,"…. -  3, P-TA LIBERTATII, SATU MARE",9-Mar-2016,Valid,10.03.2019,SGF_269_1100,Marfa,KG,EUR,33.87,24.74,21
31503525,1497,"…. - NT CAFE, DECEBAL, PIATRA NEAMT",3-Nov-2016,Valid,09.11.2020,SGF_288,Marfa,KG,EUR,31.36,23.71,57
31503525,1497.1,"…. - COLAE DASCALESCU, PIATRA NEAMT",14-Nov-2016,Valid,09.11.2020,SGF_288,Marfa,KG,EUR,31.36,23.04,17
27689161,1621,"…. - TA MANDREI, PRINCIPALA, MANDRA",9-Jun-2017,Valid,09.06.2020,SGF_288,Marfa,KG,EUR,31.36,24.76,8
35178923,1979,"…. - CENTRAL, GHEORGHE BARITIU, DEJ",15-May-2019,Valid,19.05.2022,SGF_29P,Marfa,Cut,EUR,54.98,42.19,41
35178923,1979,"…. - CENTRAL, GHEORGHE BARITIU, DEJ",15-May-2019,Valid,19.05.2022,SGF_358,Marfa,Cut,EUR,18.15,16.5,1
35178923,1979,"…. - CENTRAL, GHEORGHE BARITIU, DEJ",15-May-2019,Valid,19.05.2022,SGF_29L,Marfa,Cut,EUR,20.29,15.5,3
35178923,1979,"…. - CENTRAL, GHEORGHE BARITIU, DEJ",15-May-2019,Valid,19.05.2022,SGF_29N,Marfa,Cut,EUR,20.29,17.05,1
35178923,1979,"…. - CENTRAL, GHEORGHE BARITIU, DEJ",15-May-2019,Valid,19.05.2022,SGF_29M,Marfa,Cut,EUR,20.29,15.5,1
31171663,1642,"…. - II- HAPPY CAFFE, HORIA, CODLEA",27-Jun-2017,Valid,30.06.2020,SGF_288,Marfa,KG,EUR,32.61,22.24,119
31171663,1642,"…. - II- HAPPY CAFFE, HORIA, CODLEA",27-Jun-2017,Valid,30.06.2020,SGF_86F_2850,Marfa,BUC,EUR,7.1,7.1,75
31171663,1642,"…. - II- HAPPY CAFFE, HORIA, CODLEA",27-Jun-2017,Valid,30.06.2020,#N/A,#N/A,KG,EUR,13.85,12.5,3
31171663,2015,"…. - II- HAPPY CAFFE, HORIA, CODLEA",2-Aug-2019,Valid,14.05.2025,SGF_254,Marfa,KG,EUR,29.12,25.66,51
7998499,1178,"…. - PUNCT DE LUCRU, JOSENI, JOSENI",7-Jul-2015,Valid,30.11.2049,SGF_288,Marfa,KG,EUR,33.87,23.96,424
32797534,1579,"…. - CO, TEODOR MIHALI, CLUJ NAPOCA",20-Apr-2017,Valid,30.04.2020,SGF_MWE,Obiecte inventar,BUC,EUR,90,94,1
32797534,1579,"…. - CO, TEODOR MIHALI, CLUJ NAPOCA",20-Apr-2017,Valid,30.04.2020,SGF_29P,Marfa,Cut,EUR,54.98,40.8,20
32797534,1579,"…. - CO, TEODOR MIHALI, CLUJ NAPOCA",20-Apr-2017,Valid,30.04.2020,SGF_29L,Marfa,Cut,EUR,20.29,18.7,1
32797534,1579,"…. - CO, TEODOR MIHALI, CLUJ NAPOCA",20-Apr-2017,Valid,30.04.2020,SGF_29M,Marfa,Cut,EUR,20.29,18.7,1
43104250,2152,"…. - INKA MIHAIL IVANOVICI, SECTOR1",12-Oct-2020,Valid,19.10.2023,SGF_254,Marfa,KG,EUR,33.87,27,12
35124680,2390,"…. - T, TUDOR VLADIMIRESCU, FAGARAS",27-Feb-2023,Valid,29.02.2028,SGF_269_1100,Marfa,KG,EUR,29,28.99,30
40149029,2035,"…. - RITOS, CALEA REPUBLICII, BACAU",2-Oct-2019,Valid,09.10.2022,SGF_254,Marfa,KG,EUR,36.38,28.72,16
31545040,824,"…. -  BOOK, STR. BARZAVA, TIMISOARA",4-Jun-2013,Valid,10.05.2016,SGF_269_1100,Marfa,KG,EUR,35.12,25.91,14
1483299,1448,"…. - TRAL, 24 IANUARIE, CALIMANESTI",25-Aug-2016,Valid,09.09.2019,SGF_288,Marfa,KG,EUR,31.36,23.98,1
15769461,1433,"…. - ANT SONAI, TIMIS TRIAJ, BRASOV",21-Jul-2016,Valid,31.07.2019,SGF_288,Marfa,KG,EUR,32.61,24.27,11
19037094,594,"…. -  STEFAN CEL MARE , CLUJ-NAPOCA",6-Feb-2012,Valid,10.01.2015,SGF_288,Marfa,KG,EUR,32.61,23.98,9
19037094,603,"…. -  STEFAN CEL MARE , CLUJ-NAPOCA",27-Feb-2012,Valid,01.02.2015,SGF_288,Marfa,KG,EUR,32.61,23.98,9
36339262,1536,"…. - Y PUB, NICOLAE BALCESCU, BACAU",15-Feb-2017,Valid,19.02.2020,SGF_2V1_1990,Marfa,KG,EUR,25.09,18.8,84
36339262,1536,"…. - Y PUB, NICOLAE BALCESCU, BACAU",15-Feb-2017,Valid,19.02.2020,SGF_288,Marfa,KG,EUR,31.36,20.34,71
4041275,1496,"…. - TY, BDUL DECEBAL, PIATRA NEAMT",3-Nov-2016,Valid,09.11.2017,SGF_29P,Marfa,Cut,EUR,54.98,39,62
4041275,1496,"…. - TY, BDUL DECEBAL, PIATRA NEAMT",3-Nov-2016,Valid,09.11.2017,SGF_288,Marfa,KG,EUR,31.36,23.09,93
4041275,1496.1,"…. - LL, GALERIA MALL, PIATRA NEAMT",18-Dec-2017,Valid,19.12.2020,SGF_29P,Marfa,Cut,EUR,54.98,39,4
37406831,1798,"…. - TER, NICOLAE BALCESCU, SUCEAVA",12-Feb-2018,Valid,19.02.2023,SGF_200.002.017,Marfa,KG,EUR,33.6,29,14
27753892,1221,"…. - A VECHE, PASAJ SF VINERI, IASI",17-Sep-2015,Valid,31.08.2018,SGF_29P,Marfa,Cut,EUR,54.98,39.5,9
27753892,1221,"…. - A VECHE, PASAJ SF VINERI, IASI",17-Sep-2015,Valid,31.08.2018,SGF_288,Marfa,KG,EUR,32.61,24.5,12
13594290,1309,"…. - T BICAZ  LAC, BARAJULUI, BICAZ",11-Mar-2016,Valid,04.04.2025,SGF_2V1_1990,Marfa,KG,EUR,16.93,12.37,456
13594290,1309,"…. - T BICAZ  LAC, BARAJULUI, BICAZ",11-Mar-2016,Valid,04.04.2025,SGF_29P,Marfa,Cut,EUR,55.16,46.35,15
13594290,1354,"…. - OR-BICAZ LAC, BARAJULUI, BICAZ",26-Apr-2016,Valid,04.04.2025,SGF_2V1_1990,Marfa,KG,EUR,16.93,13,36
13594290,1355,"…. - NT-BICAZ LAC, BARAJULUI, BICAZ",26-Apr-2016,Valid,04.04.2025,SGF_2V1_1990,Marfa,KG,EUR,16.93,12.9,89
38552436,1836,"…. -  CAPRICE, VICTORIEI, BAIA MARE",16-Apr-2018,Valid,19.04.2021,SGF_269_1100,Marfa,KG,EUR,33.87,24.95,321
40465390,2058,"…. - L - MON AMOUR, BRAILEI, GALATI",18-Dec-2019,Valid,17.12.2022,SGF_269_1100,Marfa,KG,EUR,35.12,28,10
40465390,2058.1,"…. - CAFFE - TRAIAN, TRAIAN, GALATI",2-Mar-2020,Valid,01.03.2023,SGF_269_1100,Marfa,KG,EUR,35.12,28,3
908480,600,"…. - ONDIAL, LIBERTATII, TARGOVISTE",22-Feb-2012,Valid,01.02.2015,SGF_288,Marfa,KG,EUR,32.61,23.02,49
15501310,1977,"…. - RL - PROVENCAL, 1 MAI, RADAUTI",11-Mar-2019,Valid,10.03.2022,SGF_2V1_1990,Marfa,KG,EUR,17.56,14.27,216
40208389,1922,"…. - VENETIA, BD-UL UNIRII, FOCSANI",4-Jan-2019,Valid,03.01.2022,SGF_254,Marfa,KG,EUR,36.38,28.1,20
45246405,2423,"…. - IU CENTRAL, PRINCIPALA, HARTOP",21-Sep-2023,Draft,19.09.2025,SGF_254,Marfa,KG,EUR,30,30,11
38820377,1828.1,"…. - TAIETURA TURCULUI, CLUJ NAPOCA",28-Jun-2022,Valid,27.06.2025,SGF_200.002.017,Marfa,KG,EUR,17.57,17.57,1
10898651,1969,"…. - L - MON AMOUR, BRAILEI, GALATI",1-Apr-2019,Valid,31.03.2022,SGF_269_1100,Marfa,KG,EUR,35.12,27.74,23
35690086,1366,"…. - AI MATTONI, REPUBLICII, BRASOV",9-May-2016,Valid,09.05.2019,SGF_288,Marfa,KG,EUR,31.36,24.09,192
35690086,1662,"…. - AI MATTONI, REPUBLICII, BRASOV",25-Jul-2017,Valid,31.07.2020,SGF_288,Marfa,KG,EUR,31.36,24.09,192
10374207,1720,"…. - MORAR SERV, CARPATILOR, BRASOV",23-Oct-2017,Valid,19.10.2020,SGF_29P,Marfa,Cut,EUR,65.19,48.48,41
10374207,1720,"…. - MORAR SERV, CARPATILOR, BRASOV",23-Oct-2017,Valid,19.10.2020,SGF_358,Marfa,Cut,EUR,19.8,18,1
23689479,1782,"…. - 15, STEFAN CEL MARE, SATU MARE",25-Jan-2018,Valid,31.01.2021,SGF_288,Marfa,KG,EUR,31.36,20.57,14
18193850,1237,"…. - RL - SEDIU CENTRAL, -, FUNDATA",12-Oct-2015,Valid,09.10.2017,SGF_288,Marfa,KG,EUR,30.74,25,2
24415960,1295,"…. - L, BRASSAI SAMUEL, CLUJ NAPOCA",24-Feb-2016,Valid,01.03.2017,SGF_2V1_1990,Marfa,KG,EUR,20.07,16,666
24415960,1295.1,"…. -  Calea Torontalului, TIMISOARA",28-Mar-2022,Valid,28.03.2025,SGF_29P,Marfa,Cut,EUR,54.98,49.7,4
24415960,1295.1,"…. -  Calea Torontalului, TIMISOARA",28-Mar-2022,Valid,28.03.2025,SGF_29N,Marfa,Cut,EUR,20.29,18.4,2
24240922,1729,"…. -  CIOCOLATA, REPUBLICII, ODOREU",30-Oct-2017,Valid,31.10.2020,SGF_28X_7510,Marfa,KG,EUR,38.89,29.81,126
38251700,1730,"…. - L, HARGHITA, CRISTURU SECUIESC",31-Oct-2017,Valid,30.10.2020,SGF_200.002.017,Marfa,KG,EUR,24.64,18.64,78
14445831,1903,"…. - ENTRAL, BLD.BRASOVULUI, SACELE",10-Oct-2018,Valid,30.09.2021,SGF_200.002.017,Marfa,KG,EUR,23.52,20.52,244
8575268,1877,"…. -  STR. CUTEZANTEI , TARGU-MURES",20-Feb-2019,Valid,*,SGF_269_1100,Marfa,KG,EUR,33.24,25.77,"1,594.00"
8575268,1877.1,"…. - OIL, STR PRINCIPALA, CRISTESTI",18-Mar-2019,Valid,19.08.2021,SGF_269_1100,Marfa,KG,EUR,33.87,25.89,590
23753318,1304,"…. - T, MIHAIL KOGALNICEANU, BRASOV",1-Mar-2016,Valid,28.02.2019,SGF_288,Marfa,KG,EUR,33.87,24.19,42
26771483,338,"…. - OMS CAFÉ, STR. DACIA , SECTOR1",1-Jun-2010,Valid,01.05.2013,SGF_288,Marfa,KG,EUR,31.36,23.42,83
42186856,2074,"…. - IULIU MANIU, SIGHETU MARMATIEI",11-Feb-2020,Valid,06.01.2025,SGF_200.002.017,Marfa,KG,EUR,20.52,23.15,173
37087589,1589,"…. - - RULOTA, SAT MARGINA, MARGINA",25-Apr-2017,Valid,01.05.2020,SGF_29P,Marfa,Cut,EUR,54.98,43.26,111
37087589,1589,"…. - - RULOTA, SAT MARGINA, MARGINA",25-Apr-2017,Valid,01.05.2020,SGF_358,Marfa,Cut,EUR,16.5,18,1
40243203,2002,"…. - L - N&GI CAFFE, ONESTI, ONESTI",8-Jul-2019,Valid,09.07.2022,SGF_269_1100,Marfa,KG,EUR,37.63,29.98,23
33624655,1839,"…. - ETEAN, CALEA BUCURESTI, BRASOV",17-Apr-2018,Valid,19.04.2021,SGF_288,Marfa,KG,EUR,31.36,21.83,188
33624655,1840,"…. - I PATRIA, 15 NOIEMBRIE, BRASOV",17-Apr-2018,Valid,19.04.2021,SGF_269_1100,Marfa,KG,EUR,33.87,24.19,189
33624655,1840,"…. - I PATRIA, 15 NOIEMBRIE, BRASOV",17-Apr-2018,Valid,19.04.2021,SGF_288,Marfa,KG,EUR,31.36,21.81,450
38767982,1879,"…. -  PCT DE LUCRU, -, COMLOSU MARE",24-Jul-2018,Valid,31.07.2021,SGF_2V1_1990,Marfa,KG,EUR,21.32,15.48,31
27612001,2303,"…. - AD VICTOR DELAMANIA, TIMISOARA",31-May-2022,Draft,30.05.2025,SGF_269_1100,Marfa,KG,EUR,29.86,28.39,29
27298228,2022,"…. -  CAFFE, MIHAI EMINESCU, BRAILA",28-Aug-2019,Valid,31.08.2022,SGF_288,Marfa,KG,EUR,31.36,25,45
37591275,2252,"…. - AFEE, TUDOR ARGHEZI, BIVOLARIA",3-Mar-2022,Valid,02.03.2025,SGF_269_1100,Marfa,KG,EUR,28,28.26,94
7912381,1672,"…. - PCT DE LUCRU, 7 IUNIE, SALONTA",21-Aug-2017,Valid,19.09.2020,SGF_2V1_1990,Marfa,KG,EUR,21.32,16,5
17616464,828,"…. -  VANATORILOR , SFÂNTU GHEORGHE",10-Jun-2013,Valid,20.06.2016,SGF_29P,Marfa,Cut,EUR,54.98,38.98,3
17616464,828,"…. -  VANATORILOR , SFÂNTU GHEORGHE",10-Jun-2013,Valid,20.06.2016,SGF_29N,Marfa,Cut,EUR,20.29,14.48,1
17616464,1217,"…. - A LIBERTATII, SFANTU  GHEORGHE",9-Sep-2015,Valid,31.05.2018,SGF_288,Marfa,KG,EUR,38.89,30,32
21447886,1611,"…. - A, BULEVARDUL BRAILEI, FOCSANI",29-May-2017,Valid,31.05.2020,SGF_2V1_1990,Marfa,KG,EUR,21.32,15.36,670
21447886,1611,"…. - A, BULEVARDUL BRAILEI, FOCSANI",29-May-2017,Valid,31.05.2020,SGF_288,Marfa,KG,EUR,31.36,23.96,320
16524850,811,"…. - ALIA, STRADA FRATILOR, SECTOR1",30-Apr-2013,Valid,01.04.2019,SGF_269_1100,Marfa,KG,EUR,35.12,26.68,136
16524850,811,"…. - ALIA, STRADA FRATILOR, SECTOR1",30-Apr-2013,Valid,01.04.2019,SGF_288,Marfa,KG,EUR,33.87,24.35,60
23380286,2174,"…. - L CERBULUI, PRINCIPALA, VALIUG",17-Feb-2021,Draft,20.02.2024,SGF_269_1100,Marfa,KG,EUR,0,23.07,25
46968189,2371,"…. - OUNGE, 1 DECEMBRIE 1918, CAREI",18-Nov-2022,Draft,19.11.2025,SGF_254,Marfa,KG,EUR,27.6,27.6,20
37731859,1756,"…. - L - PCT DE LUCRU, -, TIMISOARA",6-Dec-2017,Valid,30.11.2020,SGF_29P,Marfa,Cut,EUR,54.98,40.52,101
9868592,776,"…. - SKAS TIVADAR , SFÂNTU GHEORGHE",20-Mar-2013,Valid,20.03.2016,SGF_269_1100,Marfa,KG,EUR,32.61,22.96,23
9868592,776,"…. - SKAS TIVADAR , SFÂNTU GHEORGHE",20-Mar-2013,Valid,20.03.2016,SGF_288,Marfa,KG,EUR,35.12,23.14,7
9868592,1136,"…. - CEMBRIE 1918, SFANTU  GHEORGHE",29-May-2015,Valid,19.05.2018,SGF_288,Marfa,KG,EUR,33.87,26.21,34
6453477,855,"…. - R, STR. SAMUIL VULCAN, SECTOR1",31-Jul-2013,Valid,01.07.2016,SGF_288,Marfa,KG,EUR,31.36,23.01,20
6453477,905,"…. - R, STR. SAMUIL VULCAN, SECTOR1",10-Dec-2013,Valid,10.11.2016,SGF_288,Marfa,KG,EUR,32.61,23.01,20
6453477,906,"…. - R, STR. SAMUIL VULCAN, SECTOR1",10-Dec-2013,Anulat,10.11.2016,SGF_288,Marfa,KG,EUR,31.36,23.01,20
36734903,1928,"…. - BAR ROMAN, N. TITULESCU, ROMAN",21-Jan-2019,Valid,20.01.2022,SGF_2V1_1990,Marfa,KG,EUR,25.09,19.75,12
